title,winery,millesime,designation,variety,country,province,region_1,region_2,price,points,description,taster_name,taster_twitter_handle,clean
Domaine Nicolas Rossignol 2017 Caillerets Premier Cru  (Volnay),Domaine Nicolas Rossignol,2017.0,Caillerets Premier Cru,Pinot Noir,France,Burgundy,Volnay,,,94,"This is a concentrated, dark and very closed wine. It has a tight, nervy character that allows you to feel the fruit and the texture that comes from the limestone soil. This impressive, ageworthy wine needs aging over six years and more.",Roger Voss,@vossroger,concentrate dark close wine tight nervy character allow feel fruit texture come limestone soil impressive ageworthy wine need age six year
Domaine Nicolas Rossignol 2017 Santenots Premier Cru  (Volnay),Domaine Nicolas Rossignol,2017.0,Santenots Premier Cru,Pinot Noir,France,Burgundy,Volnay,,59.0,94,"This wine has a gamy character with spicy tannins. It is rich and succulent with black fruits, but has an earthy texture and is solid and powerful. It brings out both the terroir and the potential richness of a Volnay. For aging over seven years.",Roger Voss,@vossroger,wine gamy character spicy tannin rich succulent black fruit earthy texture solid powerful bring terroir potential richness volnay age seven year
Alex Gambal 2015 Les Charmes  (Chambolle-Musigny),Alex Gambal,2015.0,Les Charmes,Pinot Noir,France,Burgundy,Chambolle-Musigny,,106.0,92,"Great density here, with firm tannins and big fruit flavors, very generous and opulent, while also structured. The whole wine is suffused with black plum sweetness. It is also ageworthy.",Roger Voss,@vossroger,great density firm tannin big fruit flavor generous opulent also structure whole wine suffuse black plum sweetness also ageworthy
Chanson Père et Fils 2014 Les Clos  (Chablis),Chanson Père et Fils,2014.0,Les Clos,Chardonnay,France,Burgundy,Chablis,,84.0,92,"Serious, concentrated fruit and structure on this grand cru Chablis. White fruits, laced with lime and rounded with some toast, all contribute to a powerful, complex wine.",Roger Voss,@vossroger,serious concentrated fruit structure grand cru chablis white fruit lace lime round toast contribute powerful complex wine
Camille Giroud 2014 Les Vaucrains  (Nuits-St.-Georges),Camille Giroud,2014.0,Les Vaucrains,Pinot Noir,France,Burgundy,Nuits-St.-Georges,,92.0,92,"With smoky aromas and strict tannins, this is initially an austere wine. The fruit remains firm and tight, very powerful, while the final acidity gives a delicious, more juicy finale.",Roger Voss,@vossroger,smoky aromas strict tannin initially austere wine fruit remain firm tight powerful final acidity give delicious juicy finale
Albert Bichot 2020 Domaine du Pavillon Clos des Ursulines  (Pommard),Albert Bichot,2020.0,Domaine du Pavillon Clos des Ursulines,Pinot Noir,France,Burgundy,Pommard,,47.0,90,"With some firm structure, this wine also has great fruitiness. It offers plenty of raspberry fruits, good acidity and a solid texture of tannins. The acidity keeps the wine perfumed and fresh. Drink the wine from 2023.",Roger Voss,@vossroger,firm structure wine also great fruitiness offer plenty raspberry fruit good acidity solid texture tannin acidity keep wine perfume fresh drink wine 2023
Chanson Père et Fils 2019 Bastion Premier Cru  (Beaune),Chanson Père et Fils,2019.0,Bastion Premier Cru,Chardonnay,France,Burgundy,Beaune,,43.0,90,"Aromas of this wine show considerable wood. On the palate, the wood is very present, giving acidity as well as layers of toast and spice. Hints of yellow fruit show through, suggesting the possibility of a ripe, rich wine in the future. Drink from 2023.",Roger Voss,@vossroger,aromas wine show considerable wood palate wood present give acidity well layers toast spice hint yellow fruit show suggest possibility ripe rich wine future drink 2023
Domaine de Bellene 2018 Les Peuillets Premier Cru  (Savigny-lès-Beaune),Domaine de Bellene,2018.0,Les Peuillets Premier Cru,Pinot Noir,France,Burgundy,Savigny-lès-Beaune,,58.0,90,"Beautifully perfumed, this wine is already developing well. It presents a good balance between juicy red cherry fruits and textured tannins that support the richness. It should age further, so drink from 2022.",Roger Voss,@vossroger,beautifully perfume wine already develop well present good balance juicy red cherry fruit texture tannin support richness age drink 2022
Domaine de Bellene 2018 Vieilles Vignes  (Nuits-St.-Georges),Domaine de Bellene,2018.0,Vieilles Vignes,Pinot Noir,France,Burgundy,Nuits-St.-Georges,,70.0,90,"Structured and dark-hued, this powerful wine is dense with tannins as well as black cherry fruits. It is initially tough, but behind the solid exterior lies a warmer wine, full of delicious fruit waiting to come out. Drink from 2022.",Roger Voss,@vossroger,structured darkhue powerful wine dense tannin well black cherry fruit initially tough behind solid exterior lie warm wine full delicious fruit waiting come drink 2022
Domaine Feuillat-Juillot 2019 Les Coères Premier Cru  (Montagny),Domaine Feuillat-Juillot,2019.0,Les Coères Premier Cru,Chardonnay,France,Burgundy,Montagny,,29.0,90,"Ripe and rich, this offers layers of yellow fruits over a crisper, more steely texture. From one of the largest vineyards in Montagny, this concentrated wine needs time to develop. Drink from 2022.",Roger Voss,@vossroger,ripe rich offer layer yellow fruit crisper steely texture one large vineyard montagny concentrate wine need time develop drink 2022
Domaine Sangouard-Guyot 2019 Ancestral  (Pouilly-Fuissé),Domaine Sangouard-Guyot,2019.0,Ancestral,Chardonnay,France,Burgundy,Pouilly-Fuissé,,29.0,90,"From mainly clay soil, this is a rich and rounded wine. It starts soft and generous; the structure, intense fruits and acidity only slowly come through. It's smooth, rich and concentrated, ready to drink from 2020.",Roger Voss,@vossroger,mainly clay soil rich rounded wine start soft generous structure intense fruit acidity slowly come smooth rich concentrate ready drink 2020
Roche de Bellene 2018 Vieilles Vignes  (Nuits-St.-Georges),Roche de Bellene,2018.0,Vieilles Vignes,Pinot Noir,France,Burgundy,Nuits-St.-Georges,,53.0,90,"A structured wine, this is packed with tannins as well as dark fruit and flavors from the wood aging. It is solid, backed with a concentrated, dry aftertaste with great potential. Drink from 2022.",Roger Voss,@vossroger,structure wine pack tannin well dark fruit flavor wood age solid back concentrated dry aftertaste great potential drink 2022
Chanson Père et Fils 2014  Meursault,Chanson Père et Fils,2014.0,,Chardonnay,France,Burgundy,Meursault,,57.0,87,"Classic Meursault, big and bold with a rounded texture. That said, the wine does have a crisp edge of green apples to balance the spiced toast, which is very evident at this stage.",Roger Voss,@vossroger,classic meursault big bold rounded texture say wine crisp edge green apple balance spice toast evident stage
Joseph Drouhin 2014  Rully,Joseph Drouhin,2014.0,,Chardonnay,France,Burgundy,Rully,,27.0,87,"Soft and warm, with toast and butter adding richness to the white peach and green plum fruits. The acidity and texture are very evident, giving this wine a certain nervous energy.",Roger Voss,@vossroger,soft warm toast butter add richness white peach green plum fruit acidity texture evident give wine certain nervous energy
Simon Bize 2016 Les Champlains  (Bourgogne),Simon Bize,2016.0,Les Champlains,Chardonnay,France,Burgundy,Bourgogne,,32.0,89,"This has a delicate citrus character and a tangy, minerally texture. The ripe fruits are balanced by acidity.",Roger Voss,@vossroger,delicate citrus character tangy minerally texture ripe fruit balanced acidity
Bret Brothers 2016 Climat la Roche  (Mâcon),Bret Brothers,2016.0,Climat la Roche,Chardonnay,France,Burgundy,Mâcon,,32.0,88,"Round and fruity in character, this has initial freshness and ripe yellow-fruit flavors. On the finish, there is a tang of orange zest.",Roger Voss,@vossroger,round fruity character initial freshness ripe yellowfruit flavor finish tang orange zest
Domaine Jessiaume 2016  Bourgogne,Domaine Jessiaume,2016.0,,Pinot Noir,France,Burgundy,Bourgogne,,24.0,85,"A red-berry-flavored wine, this has juicy acidity and a light touch of tannins. It's full of fresh fruit flavors, and the finish shows a red-cherry-like crispness.",Roger Voss,@vossroger,redberryflavore wine juicy acidity light touch tannin full fresh fruit flavor finish show redcherrylike crispness
Maison Champy 2016 Signature  (Bourgogne),Maison Champy,2016.0,Signature,Pinot Noir,France,Burgundy,Bourgogne,,,84,"This is a tight wine, with as much acidity as fruit. The red berry flavor cuts through the crisp texture, which hints at tannins.",Roger Voss,@vossroger,tight wine much acidity fruit red berry flavor cut crisp texture hint tannin
Jean-Luc and Paul Aegerter 2021 Les Rugiens Hauts Premier Cru  (Pommard),Jean-Luc and Paul Aegerter,2021.0,Les Rugiens Hauts Premier Cru,Pinot Noir,France,Burgundy,Pommard,,54.0,93,"This firmly structured wine is packed with solid tannins as well as ripe juicy red fruits. It comes from the upper part of the Rugiens Premier Cru, one of the top sites in Pommard. Dense and needing to age, the wine will be ready from 2023.",Roger Voss,@vossroger,firmly structured wine pack solid tannin well ripe juicy red fruit come upper part rugien premier cru one top site pommard dense need age wine ready 2023
Louis Latour 2021 Morgeot Premier Cru  (Chassagne-Montrachet),Louis Latour,2021.0,Morgeot Premier Cru,Chardonnay,France,Burgundy,Chassagne-Montrachet,,50.0,93,"Rich and rounded with a creamy texture, this wine is ripe with apricots and has a strongly mineral character. Full of fruit, the wine also has a texture that means it needs to age. Drink from 2021.",Roger Voss,@vossroger,rich rounded creamy texture wine ripe apricot strongly mineral character full fruit wine also texture mean need age drink 2021
Louis Latour 2021 Perrières Premier Cru  (Beaune),Louis Latour,2021.0,Perrières Premier Cru,Pinot Noir,France,Burgundy,Beaune,,47.0,93,"Among the most northerly of the run of Beaune premier crus, the wine is structured but the structure is cushioned by the ripe red-berry fruits to give a generous wine. Backed by tannins, the wine will age well. Drink from 2022.",Roger Voss,@vossroger,among northerly run beaune premier crus wine structure structure cushion ripe redberry fruit give generous wine back tannin wine age well drink 2022
Maison Champy 2021 Aux Cras Premier Cru  (Beaune),Maison Champy,2021.0,Aux Cras Premier Cru,Pinot Noir,France,Burgundy,Beaune,,38.0,93,"A firmly structured wine, solid with tannins and with structure. The wine is also full of fruit potential, ripe with red berries. It is dense wine that needs to age. Drink from 2025.",Roger Voss,@vossroger,firmly structure wine solid tannin structure wine also full fruit potential ripe red berry dense wine need age drink 2025
Meurgey-Croses 2021 Domaine Clos de la Chapelle Champs Pimont Premier Cru  (Beaune),Meurgey-Croses,2021.0,Domaine Clos de la Chapelle Champs Pimont Premier Cru,Pinot Noir,France,Burgundy,Beaune,,39.0,93,"This is a structured wine, dark and firm as tannins meld with the ripe berry fruits. It has the weight to have great potential. The wine, with its concentration and dense tannins, will be ready to drink from 2025.",Roger Voss,@vossroger,structure wine dark firm tannin meld ripe berry fruit weight great potential wine concentration dense tannin ready drink 2025
Meurgey-Croses 2021 Domaine Clos de la Chapelle En Carelle Premier Cru  (Volnay),Meurgey-Croses,2021.0,Domaine Clos de la Chapelle En Carelle Premier Cru,Pinot Noir,France,Burgundy,Volnay,,48.0,93,"This is a ripe generous wine with soft tannins and already delicious red fruits. It lives up to the ideal of Volnay, rich and sumptuous, although with an attractive cut of acidity to balance. Drink this wine from 2022.",Roger Voss,@vossroger,ripe generous wine soft tannin already delicious red fruit live ideal volnay rich sumptuous although attractive cut acidity balance drink wine 2022
Louis Latour 2021 Goutte d'Or Premier Cru  (Meursault),Louis Latour,2021.0,Goutte d'Or Premier Cru,Chardonnay,France,Burgundy,Meursault,,50.0,93,"This is a cool wine, with acidity and citrus fruits well in evidence. It comes from one of the higher premier-cru vineyards, giving a crisp and textured wine even in this warm vintage. It needs time. Drink from 2024.",Roger Voss,@vossroger,cool wine acidity citrus fruit well evidence come one high premiercru vineyard give crisp texture wine even warm vintage need time drink 2024
Louis Latour 2021 La Grande Montagne Premier Cru  (Chassagne-Montrachet),Louis Latour,2021.0,La Grande Montagne Premier Cru,Chardonnay,France,Burgundy,Chassagne-Montrachet,,50.0,93,"This crisp wine comes from one of upper vineyards of the village. It is packed with apples and citrus, plus a touch of toast. With lively acidity, this wine will age well. Drink from 2021.",Roger Voss,@vossroger,crisp wine come one upper vineyard village pack apple citrus plus touch toast lively acidity wine age well drink 2021
